2025-05-22 12:53:10,885 - ERROR - Error in process_tickets: [Errno 2] No such file or directory: 'technician_mapping.csv'
2025-05-22 14:57:50,180 - ERROR - Error processing ticket 95094688: name 'save_assignment_result' is not defined
2025-05-22 14:57:50,180 - ERROR - Error processing ticket 95094731: name 'save_assignment_result' is not defined
2025-05-22 14:57:50,180 - ERROR - Error processing ticket 95102786: name 'save_assignment_result' is not defined
2025-05-22 14:57:50,180 - ERROR - Error processing ticket 95105269: name 'save_assignment_result' is not defined
2025-05-22 14:57:50,180 - ERROR - Error processing ticket 95120016: name 'save_assignment_result' is not defined
2025-05-22 14:57:50,180 - ERROR - Error processing ticket 95130972: name 'save_assignment_result' is not defined
2025-05-22 14:57:50,180 - ERROR - Error processing ticket 95132534: name 'save_assignment_result' is not defined
2025-05-22 14:57:50,180 - ERROR - Error processing ticket 95134589: name 'save_assignment_result' is not defined
2025-05-22 14:57:50,181 - ERROR - Error processing ticket 95147426: name 'save_assignment_result' is not defined
2025-05-22 14:57:50,181 - ERROR - Error processing ticket 95147920: name 'save_assignment_result' is not defined
2025-05-22 14:57:50,181 - ERROR - Error processing ticket 95150345: name 'save_assignment_result' is not defined
2025-05-22 14:57:50,181 - ERROR - Error processing ticket 95151484: name 'save_assignment_result' is not defined
2025-05-22 14:57:50,181 - ERROR - Error processing ticket 95151968: name 'save_assignment_result' is not defined
2025-05-22 14:58:32,361 - ERROR - Error in process_tickets: [Errno 2] No such file or directory: 'technician_mapping.csv'
2025-05-22 14:59:11,723 - INFO - Starting Syncro ticket processor
2025-05-22 14:59:13,500 - INFO - Found 33 active tickets
2025-05-22 14:59:13,666 - INFO - Teams notification sent for ticket #15631: "Notification received (Teams integration pending)"
2025-05-22 14:59:13,666 - INFO - Processed ticket #15631: Assigned to Michael Barbin
2025-05-22 14:59:13,667 - INFO - Processed ticket #15633: Assigned to Needs human input
2025-05-22 14:59:13,776 - INFO - Teams notification sent for ticket #15635: "Notification received (Teams integration pending)"
2025-05-22 14:59:13,776 - INFO - Processed ticket #15635: Assigned to Michael Barbin
2025-05-22 14:59:13,890 - INFO - Teams notification sent for ticket #15640: "Notification received (Teams integration pending)"
2025-05-22 14:59:13,890 - INFO - Processed ticket #15640: Assigned to Michael Barbin
2025-05-22 14:59:14,006 - INFO - Teams notification sent for ticket #15641: "Notification received (Teams integration pending)"
2025-05-22 14:59:14,006 - INFO - Processed ticket #15641: Assigned to Michael Barbin
2025-05-22 14:59:14,115 - INFO - Teams notification sent for ticket #15643: "Notification received (Teams integration pending)"
2025-05-22 14:59:14,116 - INFO - Processed ticket #15643: Assigned to Michael Barbin
2025-05-22 14:59:14,116 - INFO - Processed ticket #15644: Assigned to Needs human input
2025-05-22 14:59:14,227 - INFO - Teams notification sent for ticket #15645: "Notification received (Teams integration pending)"
2025-05-22 14:59:14,227 - INFO - Processed ticket #15645: Assigned to Michael Barbin
2025-05-22 14:59:14,335 - INFO - Teams notification sent for ticket #15646: "Notification received (Teams integration pending)"
2025-05-22 14:59:14,336 - INFO - Processed ticket #15646: Assigned to Michael Barbin
2025-05-22 14:59:14,446 - INFO - Teams notification sent for ticket #15647: "Notification received (Teams integration pending)"
2025-05-22 14:59:14,446 - INFO - Processed ticket #15647: Assigned to Michael Barbin
2025-05-22 14:59:14,573 - INFO - Teams notification sent for ticket #15648: "Notification received (Teams integration pending)"
2025-05-22 14:59:14,574 - INFO - Processed ticket #15648: Assigned to Michael Barbin
2025-05-22 14:59:14,682 - INFO - Teams notification sent for ticket #15649: "Notification received (Teams integration pending)"
2025-05-22 14:59:14,682 - INFO - Processed ticket #15649: Assigned to Michael Barbin
2025-05-22 14:59:14,804 - INFO - Teams notification sent for ticket #15653: "Notification received (Teams integration pending)"
2025-05-22 14:59:14,804 - INFO - Processed ticket #15653: Assigned to Michael Barbin
2025-05-22 14:59:14,916 - INFO - Teams notification sent for ticket #15656: "Notification received (Teams integration pending)"
2025-05-22 14:59:14,916 - INFO - Processed ticket #15656: Assigned to Michael Barbin
2025-05-22 14:59:15,054 - INFO - Teams notification sent for ticket #15658: "Notification received (Teams integration pending)"
2025-05-22 14:59:15,054 - INFO - Processed ticket #15658: Assigned to Michael Barbin
2025-05-22 14:59:15,184 - INFO - Teams notification sent for ticket #15659: "Notification received (Teams integration pending)"
2025-05-22 14:59:15,185 - INFO - Processed ticket #15659: Assigned to Michael Barbin
2025-05-22 14:59:15,185 - INFO - Processed ticket #15661: Assigned to Needs human input
2025-05-22 14:59:15,186 - INFO - Processed ticket #15663: Assigned to Needs human input
2025-05-22 14:59:15,295 - INFO - Teams notification sent for ticket #15664: "Notification received (Teams integration pending)"
2025-05-22 14:59:15,295 - INFO - Processed ticket #15664: Assigned to Michael Barbin
2025-05-22 14:59:15,412 - INFO - Teams notification sent for ticket #15667: "Notification received (Teams integration pending)"
2025-05-22 14:59:15,412 - INFO - Processed ticket #15667: Assigned to Michael Barbin
2025-05-22 14:59:15,521 - INFO - Teams notification sent for ticket #15669: "Notification received (Teams integration pending)"
2025-05-22 14:59:15,521 - INFO - Processed ticket #15669: Assigned to Michael Barbin
2025-05-22 14:59:15,650 - INFO - Teams notification sent for ticket #15670: "Notification received (Teams integration pending)"
2025-05-22 14:59:15,650 - INFO - Processed ticket #15670: Assigned to Michael Barbin
2025-05-22 14:59:15,769 - INFO - Teams notification sent for ticket #15672: "Notification received (Teams integration pending)"
2025-05-22 14:59:15,769 - INFO - Processed ticket #15672: Assigned to Michael Barbin
2025-05-22 14:59:15,890 - INFO - Teams notification sent for ticket #15673: "Notification received (Teams integration pending)"
2025-05-22 14:59:15,890 - INFO - Processed ticket #15673: Assigned to Michael Barbin
2025-05-22 14:59:15,891 - INFO - Processed ticket #15674: Assigned to Needs human input
2025-05-22 14:59:16,003 - INFO - Teams notification sent for ticket #15677: "Notification received (Teams integration pending)"
2025-05-22 14:59:16,003 - INFO - Processed ticket #15677: Assigned to Michael Barbin
2025-05-22 14:59:16,121 - INFO - Teams notification sent for ticket #15678: "Notification received (Teams integration pending)"
2025-05-22 14:59:16,122 - INFO - Processed ticket #15678: Assigned to Michael Barbin
2025-05-22 14:59:16,236 - INFO - Teams notification sent for ticket #15679: "Notification received (Teams integration pending)"
2025-05-22 14:59:16,237 - INFO - Processed ticket #15679: Assigned to Michael Barbin
2025-05-22 14:59:16,377 - INFO - Teams notification sent for ticket #15681: "Notification received (Teams integration pending)"
2025-05-22 14:59:16,377 - INFO - Processed ticket #15681: Assigned to Michael Barbin
2025-05-22 14:59:16,495 - INFO - Teams notification sent for ticket #15682: "Notification received (Teams integration pending)"
2025-05-22 14:59:16,495 - INFO - Processed ticket #15682: Assigned to Michael Barbin
2025-05-22 14:59:16,615 - INFO - Teams notification sent for ticket #15683: "Notification received (Teams integration pending)"
2025-05-22 14:59:16,615 - INFO - Processed ticket #15683: Assigned to Michael Barbin
2025-05-22 14:59:16,616 - INFO - Processed ticket #15684: Assigned to Needs human input
2025-05-22 14:59:16,733 - INFO - Teams notification sent for ticket #15685: "Notification received (Teams integration pending)"
2025-05-22 14:59:16,733 - INFO - Processed ticket #15685: Assigned to Michael Barbin
2025-05-22 15:01:40,022 - INFO - Starting Syncro ticket processor
2025-05-22 15:01:42,024 - INFO - Found 33 active tickets
2025-05-22 15:01:42,188 - INFO - Teams notification sent for ticket #15631: "Notification received (Teams integration pending)"
2025-05-22 15:01:42,188 - INFO - Processed ticket #15631: Assigned to Michael Barbin
2025-05-22 15:01:42,189 - INFO - Processed ticket #15633: Assigned to Needs human input
2025-05-22 15:01:42,304 - INFO - Teams notification sent for ticket #15635: "Notification received (Teams integration pending)"
2025-05-22 15:01:42,304 - INFO - Processed ticket #15635: Assigned to Michael Barbin
2025-05-22 15:01:42,412 - INFO - Teams notification sent for ticket #15640: "Notification received (Teams integration pending)"
2025-05-22 15:01:42,413 - INFO - Processed ticket #15640: Assigned to Michael Barbin
2025-05-22 15:01:42,517 - INFO - Teams notification sent for ticket #15641: "Notification received (Teams integration pending)"
2025-05-22 15:01:42,517 - INFO - Processed ticket #15641: Assigned to Michael Barbin
2025-05-22 15:01:42,652 - INFO - Teams notification sent for ticket #15643: "Notification received (Teams integration pending)"
2025-05-22 15:01:42,652 - INFO - Processed ticket #15643: Assigned to Michael Barbin
2025-05-22 15:01:42,653 - INFO - Processed ticket #15644: Assigned to Needs human input
2025-05-22 15:01:42,757 - INFO - Teams notification sent for ticket #15645: "Notification received (Teams integration pending)"
2025-05-22 15:01:42,757 - INFO - Processed ticket #15645: Assigned to Michael Barbin
2025-05-22 15:01:42,870 - INFO - Teams notification sent for ticket #15646: "Notification received (Teams integration pending)"
2025-05-22 15:01:42,870 - INFO - Processed ticket #15646: Assigned to Michael Barbin
2025-05-22 15:01:42,984 - INFO - Teams notification sent for ticket #15647: "Notification received (Teams integration pending)"
2025-05-22 15:01:42,984 - INFO - Processed ticket #15647: Assigned to Michael Barbin
2025-05-22 15:01:43,094 - INFO - Teams notification sent for ticket #15648: "Notification received (Teams integration pending)"
2025-05-22 15:01:43,094 - INFO - Processed ticket #15648: Assigned to Michael Barbin
2025-05-22 15:01:43,200 - INFO - Teams notification sent for ticket #15649: "Notification received (Teams integration pending)"
2025-05-22 15:01:43,201 - INFO - Processed ticket #15649: Assigned to Michael Barbin
2025-05-22 15:01:43,303 - INFO - Teams notification sent for ticket #15653: "Notification received (Teams integration pending)"
2025-05-22 15:01:43,303 - INFO - Processed ticket #15653: Assigned to Michael Barbin
2025-05-22 15:01:43,412 - INFO - Teams notification sent for ticket #15656: "Notification received (Teams integration pending)"
2025-05-22 15:01:43,412 - INFO - Processed ticket #15656: Assigned to Michael Barbin
2025-05-22 15:01:43,525 - INFO - Teams notification sent for ticket #15658: "Notification received (Teams integration pending)"
2025-05-22 15:01:43,525 - INFO - Processed ticket #15658: Assigned to Michael Barbin
2025-05-22 15:01:43,642 - INFO - Teams notification sent for ticket #15659: "Notification received (Teams integration pending)"
2025-05-22 15:01:43,643 - INFO - Processed ticket #15659: Assigned to Michael Barbin
2025-05-22 15:01:43,644 - INFO - Processed ticket #15661: Assigned to Needs human input
2025-05-22 15:01:43,645 - INFO - Processed ticket #15663: Assigned to Needs human input
2025-05-22 15:01:43,752 - INFO - Teams notification sent for ticket #15664: "Notification received (Teams integration pending)"
2025-05-22 15:01:43,752 - INFO - Processed ticket #15664: Assigned to Michael Barbin
2025-05-22 15:01:43,863 - INFO - Teams notification sent for ticket #15667: "Notification received (Teams integration pending)"
2025-05-22 15:01:43,863 - INFO - Processed ticket #15667: Assigned to Michael Barbin
2025-05-22 15:01:43,989 - INFO - Teams notification sent for ticket #15669: "Notification received (Teams integration pending)"
2025-05-22 15:01:43,989 - INFO - Processed ticket #15669: Assigned to Michael Barbin
2025-05-22 15:01:44,131 - INFO - Teams notification sent for ticket #15670: "Notification received (Teams integration pending)"
2025-05-22 15:01:44,132 - INFO - Processed ticket #15670: Assigned to Michael Barbin
2025-05-22 15:01:44,248 - INFO - Teams notification sent for ticket #15672: "Notification received (Teams integration pending)"
2025-05-22 15:01:44,248 - INFO - Processed ticket #15672: Assigned to Michael Barbin
2025-05-22 15:01:44,371 - INFO - Teams notification sent for ticket #15673: "Notification received (Teams integration pending)"
2025-05-22 15:01:44,371 - INFO - Processed ticket #15673: Assigned to Michael Barbin
2025-05-22 15:01:44,374 - INFO - Processed ticket #15674: Assigned to Needs human input
2025-05-22 15:01:44,505 - INFO - Teams notification sent for ticket #15677: "Notification received (Teams integration pending)"
2025-05-22 15:01:44,506 - INFO - Processed ticket #15677: Assigned to Michael Barbin
2025-05-22 15:01:44,618 - INFO - Teams notification sent for ticket #15678: "Notification received (Teams integration pending)"
2025-05-22 15:01:44,618 - INFO - Processed ticket #15678: Assigned to Michael Barbin
2025-05-22 15:01:44,724 - INFO - Teams notification sent for ticket #15679: "Notification received (Teams integration pending)"
2025-05-22 15:01:44,724 - INFO - Processed ticket #15679: Assigned to Michael Barbin
2025-05-22 15:01:44,830 - INFO - Teams notification sent for ticket #15681: "Notification received (Teams integration pending)"
2025-05-22 15:01:44,830 - INFO - Processed ticket #15681: Assigned to Michael Barbin
2025-05-22 15:01:44,947 - INFO - Teams notification sent for ticket #15682: "Notification received (Teams integration pending)"
2025-05-22 15:01:44,947 - INFO - Processed ticket #15682: Assigned to Michael Barbin
2025-05-22 15:01:45,053 - INFO - Teams notification sent for ticket #15683: "Notification received (Teams integration pending)"
2025-05-22 15:01:45,054 - INFO - Processed ticket #15683: Assigned to Michael Barbin
2025-05-22 15:01:45,056 - INFO - Processed ticket #15684: Assigned to Needs human input
2025-05-22 15:01:45,174 - INFO - Teams notification sent for ticket #15685: "Notification received (Teams integration pending)"
2025-05-22 15:01:45,174 - INFO - Processed ticket #15685: Assigned to Michael Barbin
2025-05-22 15:04:13,771 - INFO - Found 33 active tickets
2025-05-22 15:04:13,950 - INFO - Teams notification sent for ticket #15631: "Notification received (Teams integration pending)"
2025-05-22 15:04:13,951 - INFO - Processed ticket #15631: Assigned to Michael Barbin
2025-05-22 15:04:13,951 - INFO - Processed ticket #15633: Assigned to Needs human input
2025-05-22 15:04:14,081 - INFO - Teams notification sent for ticket #15635: "Notification received (Teams integration pending)"
2025-05-22 15:04:14,081 - INFO - Processed ticket #15635: Assigned to Michael Barbin
2025-05-22 15:04:14,179 - INFO - Teams notification sent for ticket #15640: "Notification received (Teams integration pending)"
2025-05-22 15:04:14,180 - INFO - Processed ticket #15640: Assigned to Michael Barbin
2025-05-22 15:04:14,303 - INFO - Teams notification sent for ticket #15641: "Notification received (Teams integration pending)"
2025-05-22 15:04:14,303 - INFO - Processed ticket #15641: Assigned to Michael Barbin
2025-05-22 15:04:14,410 - INFO - Teams notification sent for ticket #15643: "Notification received (Teams integration pending)"
2025-05-22 15:04:14,410 - INFO - Processed ticket #15643: Assigned to Michael Barbin
2025-05-22 15:04:14,411 - INFO - Processed ticket #15644: Assigned to Needs human input
2025-05-22 15:04:14,513 - INFO - Teams notification sent for ticket #15645: "Notification received (Teams integration pending)"
2025-05-22 15:04:14,513 - INFO - Processed ticket #15645: Assigned to Michael Barbin
2025-05-22 15:04:14,632 - INFO - Teams notification sent for ticket #15646: "Notification received (Teams integration pending)"
2025-05-22 15:04:14,632 - INFO - Processed ticket #15646: Assigned to Michael Barbin
2025-05-22 15:04:14,751 - INFO - Teams notification sent for ticket #15647: "Notification received (Teams integration pending)"
2025-05-22 15:04:14,752 - INFO - Processed ticket #15647: Assigned to Michael Barbin
2025-05-22 15:04:14,877 - INFO - Teams notification sent for ticket #15648: "Notification received (Teams integration pending)"
2025-05-22 15:04:14,877 - INFO - Processed ticket #15648: Assigned to Michael Barbin
2025-05-22 15:04:15,003 - INFO - Teams notification sent for ticket #15649: "Notification received (Teams integration pending)"
2025-05-22 15:04:15,003 - INFO - Processed ticket #15649: Assigned to Michael Barbin
2025-05-22 15:04:15,134 - INFO - Teams notification sent for ticket #15653: "Notification received (Teams integration pending)"
2025-05-22 15:04:15,134 - INFO - Processed ticket #15653: Assigned to Michael Barbin
2025-05-22 15:04:15,252 - INFO - Teams notification sent for ticket #15656: "Notification received (Teams integration pending)"
2025-05-22 15:04:15,252 - INFO - Processed ticket #15656: Assigned to Michael Barbin
2025-05-22 15:04:15,376 - INFO - Teams notification sent for ticket #15658: "Notification received (Teams integration pending)"
2025-05-22 15:04:15,376 - INFO - Processed ticket #15658: Assigned to Michael Barbin
2025-05-22 15:04:15,492 - INFO - Teams notification sent for ticket #15659: "Notification received (Teams integration pending)"
2025-05-22 15:04:15,492 - INFO - Processed ticket #15659: Assigned to Michael Barbin
2025-05-22 15:04:15,493 - INFO - Processed ticket #15661: Assigned to Needs human input
2025-05-22 15:04:15,494 - INFO - Processed ticket #15663: Assigned to Needs human input
2025-05-22 15:04:15,604 - INFO - Teams notification sent for ticket #15664: "Notification received (Teams integration pending)"
2025-05-22 15:04:15,604 - INFO - Processed ticket #15664: Assigned to Michael Barbin
2025-05-22 15:04:15,719 - INFO - Teams notification sent for ticket #15667: "Notification received (Teams integration pending)"
2025-05-22 15:04:15,719 - INFO - Processed ticket #15667: Assigned to Michael Barbin
2025-05-22 15:04:15,843 - INFO - Teams notification sent for ticket #15669: "Notification received (Teams integration pending)"
2025-05-22 15:04:15,843 - INFO - Processed ticket #15669: Assigned to Michael Barbin
2025-05-22 15:04:15,994 - INFO - Teams notification sent for ticket #15670: "Notification received (Teams integration pending)"
2025-05-22 15:04:15,994 - INFO - Processed ticket #15670: Assigned to Michael Barbin
2025-05-22 15:04:16,153 - INFO - Teams notification sent for ticket #15672: "Notification received (Teams integration pending)"
2025-05-22 15:04:16,153 - INFO - Processed ticket #15672: Assigned to Michael Barbin
2025-05-22 15:04:16,272 - INFO - Teams notification sent for ticket #15673: "Notification received (Teams integration pending)"
2025-05-22 15:04:16,273 - INFO - Processed ticket #15673: Assigned to Michael Barbin
2025-05-22 15:04:16,274 - INFO - Processed ticket #15674: Assigned to Needs human input
2025-05-22 15:04:16,406 - INFO - Teams notification sent for ticket #15677: "Notification received (Teams integration pending)"
2025-05-22 15:04:16,406 - INFO - Processed ticket #15677: Assigned to Michael Barbin
2025-05-22 15:04:16,516 - INFO - Teams notification sent for ticket #15678: "Notification received (Teams integration pending)"
2025-05-22 15:04:16,516 - INFO - Processed ticket #15678: Assigned to Michael Barbin
2025-05-22 15:04:16,645 - INFO - Teams notification sent for ticket #15679: "Notification received (Teams integration pending)"
2025-05-22 15:04:16,646 - INFO - Processed ticket #15679: Assigned to Michael Barbin
2025-05-22 15:04:16,784 - INFO - Teams notification sent for ticket #15681: "Notification received (Teams integration pending)"
2025-05-22 15:04:16,784 - INFO - Processed ticket #15681: Assigned to Michael Barbin
2025-05-22 15:04:16,909 - INFO - Teams notification sent for ticket #15682: "Notification received (Teams integration pending)"
2025-05-22 15:04:16,909 - INFO - Processed ticket #15682: Assigned to Michael Barbin
2025-05-22 15:04:17,047 - INFO - Teams notification sent for ticket #15683: "Notification received (Teams integration pending)"
2025-05-22 15:04:17,047 - INFO - Processed ticket #15683: Assigned to Michael Barbin
2025-05-22 15:04:17,049 - INFO - Processed ticket #15684: Assigned to Needs human input
2025-05-22 15:04:17,157 - INFO - Teams notification sent for ticket #15685: "Notification received (Teams integration pending)"
2025-05-22 15:04:17,157 - INFO - Processed ticket #15685: Assigned to Michael Barbin
2025-05-22 15:06:42,360 - INFO - Found 33 active tickets
2025-05-22 15:06:42,507 - INFO - Teams notification sent for ticket #15631: "Notification received (Teams integration pending)"
2025-05-22 15:06:42,507 - INFO - Processed ticket #15631: Assigned to Michael Barbin
2025-05-22 15:06:42,510 - INFO - Processed ticket #15633: Assigned to Needs human input
2025-05-22 15:06:42,647 - INFO - Teams notification sent for ticket #15635: "Notification received (Teams integration pending)"
2025-05-22 15:06:42,647 - INFO - Processed ticket #15635: Assigned to Michael Barbin
2025-05-22 15:06:42,763 - INFO - Teams notification sent for ticket #15640: "Notification received (Teams integration pending)"
2025-05-22 15:06:42,763 - INFO - Processed ticket #15640: Assigned to Michael Barbin
2025-05-22 15:06:42,910 - INFO - Teams notification sent for ticket #15641: "Notification received (Teams integration pending)"
2025-05-22 15:06:42,910 - INFO - Processed ticket #15641: Assigned to Michael Barbin
2025-05-22 15:06:43,033 - INFO - Teams notification sent for ticket #15643: "Notification received (Teams integration pending)"
2025-05-22 15:06:43,034 - INFO - Processed ticket #15643: Assigned to Michael Barbin
2025-05-22 15:06:43,036 - INFO - Processed ticket #15644: Assigned to Needs human input
2025-05-22 15:06:43,158 - INFO - Teams notification sent for ticket #15645: "Notification received (Teams integration pending)"
2025-05-22 15:06:43,158 - INFO - Processed ticket #15645: Assigned to Michael Barbin
2025-05-22 15:06:43,287 - INFO - Teams notification sent for ticket #15646: "Notification received (Teams integration pending)"
2025-05-22 15:06:43,287 - INFO - Processed ticket #15646: Assigned to Michael Barbin
2025-05-22 15:06:43,401 - INFO - Teams notification sent for ticket #15647: "Notification received (Teams integration pending)"
2025-05-22 15:06:43,402 - INFO - Processed ticket #15647: Assigned to Michael Barbin
2025-05-22 15:06:43,527 - INFO - Teams notification sent for ticket #15648: "Notification received (Teams integration pending)"
2025-05-22 15:06:43,527 - INFO - Processed ticket #15648: Assigned to Michael Barbin
2025-05-22 15:06:43,655 - INFO - Teams notification sent for ticket #15649: "Notification received (Teams integration pending)"
2025-05-22 15:06:43,655 - INFO - Processed ticket #15649: Assigned to Michael Barbin
2025-05-22 15:06:43,785 - INFO - Teams notification sent for ticket #15653: "Notification received (Teams integration pending)"
2025-05-22 15:06:43,785 - INFO - Processed ticket #15653: Assigned to Michael Barbin
2025-05-22 15:06:43,906 - INFO - Teams notification sent for ticket #15656: "Notification received (Teams integration pending)"
2025-05-22 15:06:43,906 - INFO - Processed ticket #15656: Assigned to Michael Barbin
2025-05-22 15:06:44,022 - INFO - Teams notification sent for ticket #15658: "Notification received (Teams integration pending)"
2025-05-22 15:06:44,023 - INFO - Processed ticket #15658: Assigned to Michael Barbin
2025-05-22 15:06:44,135 - INFO - Teams notification sent for ticket #15659: "Notification received (Teams integration pending)"
2025-05-22 15:06:44,135 - INFO - Processed ticket #15659: Assigned to Michael Barbin
2025-05-22 15:06:44,137 - INFO - Processed ticket #15661: Assigned to Needs human input
2025-05-22 15:06:44,138 - INFO - Processed ticket #15663: Assigned to Needs human input
2025-05-22 15:06:44,280 - INFO - Teams notification sent for ticket #15664: "Notification received (Teams integration pending)"
2025-05-22 15:06:44,280 - INFO - Processed ticket #15664: Assigned to Michael Barbin
2025-05-22 15:06:44,411 - INFO - Teams notification sent for ticket #15667: "Notification received (Teams integration pending)"
2025-05-22 15:06:44,411 - INFO - Processed ticket #15667: Assigned to Michael Barbin
2025-05-22 15:06:44,546 - INFO - Teams notification sent for ticket #15669: "Notification received (Teams integration pending)"
2025-05-22 15:06:44,546 - INFO - Processed ticket #15669: Assigned to Michael Barbin
2025-05-22 15:06:44,656 - INFO - Teams notification sent for ticket #15670: "Notification received (Teams integration pending)"
2025-05-22 15:06:44,656 - INFO - Processed ticket #15670: Assigned to Michael Barbin
2025-05-22 15:06:44,779 - INFO - Teams notification sent for ticket #15672: "Notification received (Teams integration pending)"
2025-05-22 15:06:44,779 - INFO - Processed ticket #15672: Assigned to Michael Barbin
2025-05-22 15:06:44,901 - INFO - Teams notification sent for ticket #15673: "Notification received (Teams integration pending)"
2025-05-22 15:06:44,901 - INFO - Processed ticket #15673: Assigned to Michael Barbin
2025-05-22 15:06:44,903 - INFO - Processed ticket #15674: Assigned to Needs human input
2025-05-22 15:06:45,019 - INFO - Teams notification sent for ticket #15677: "Notification received (Teams integration pending)"
2025-05-22 15:06:45,020 - INFO - Processed ticket #15677: Assigned to Michael Barbin
2025-05-22 15:06:45,136 - INFO - Teams notification sent for ticket #15678: "Notification received (Teams integration pending)"
